,name,github_id,pypi_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,commit_count,github_release_downloads,trending
19,deepdiff,seperman/deepdiff,deepdiff,misc,https://github.com/seperman/deepdiff,https://github.com/seperman/deepdiff,,2014-09-26 03:21:47,2021-10-13 18:45:37,2021-10-13 18:45:28,145,28,136,1145,2021-10-13 06:47:24,5.6.0,16.0,Deep Difference and search of any Python object/data.,2450.0,2450.0,57,https://pypi.org/project/deepdiff,3087018,3087018,27,True,3,844.0,,-2.0
20,python-prompt-toolkit,prompt-toolkit/python-prompt-toolkit,prompt-toolkit,cli,https://github.com/prompt-toolkit/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,BSD-3-Clause,2014-01-25 22:12:08,2021-10-23 00:07:08,2021-10-21 20:20:43,563,414,499,7353,,,,Library for building powerful interactive command line applications in Python.,,,193,https://pypi.org/project/prompt-toolkit,26169003,26169003,26,True,3,2570.0,,-6.0
21,environs,sloria/environs,environs,config,https://github.com/sloria/environs,https://github.com/sloria/environs,MIT,2016-04-25 05:34:37,2021-10-20 20:19:47,2021-10-04 01:13:52,49,6,62,756,,,,simplified environment variable parsing.,5993.0,5993.0,22,https://pypi.org/project/environs,498499,498499,26,True,3,333.0,,-3.0
22,typer,tiangolo/typer,typer,cli,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11,2021-10-25 00:15:11,2021-08-30 09:02:44,241,114,94,6493,2021-08-30 08:58:19,0.4.0,18.0,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,,9,https://pypi.org/project/typer,3959603,3959603,25,True,3,277.0,,2.0
23,pendulum,sdispater/pendulum,pendulum,datetime,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53,2021-10-19 19:43:10,2021-10-19 19:25:33,250,168,226,4579,2020-07-24 18:17:05,2.1.2,45.0,Python datetimes made easy.,,,68,https://pypi.org/project/pendulum,5887402,5887402,25,True,3,706.0,,-5.0
24,structlog,hynek/structlog,structlog,debug,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2021-10-23 12:09:54,2021-10-23 12:09:53,143,29,164,1737,2021-10-12 13:33:16,21.2.0,3.0,Structured Logging for Python.,3762.0,3762.0,76,https://pypi.org/project/structlog,2409645,2409645,25,True,3,,,-2.0
25,json-logging-python,bobbui/json-logging-python,json-logging,debug,https://github.com/bobbui/json-logging-python,https://github.com/bobbui/json-logging-python,Apache-2.0,2017-12-18 15:27:46,2021-07-24 07:24:25,2021-07-24 07:24:25,44,5,51,188,2021-07-09 04:46:14,1.4.1rc0,29.0,Cloud-native distributed Python logging library to emit JSON log that can be easily indexed by logging infrastructure.,206.0,206.0,21,https://pypi.org/project/json-logging,895955,895955,25,True,3,152.0,,-1.0
26,wrapt,GrahamDumpleton/wrapt,wrapt,misc,https://github.com/GrahamDumpleton/wrapt,https://github.com/GrahamDumpleton/wrapt,BSD-2-Clause,2013-05-29 10:22:45,2021-10-23 22:28:09,2021-10-23 22:28:05,196,26,109,1561,,,,"A Python module for decorators, wrappers and monkey patching.",,,21,https://pypi.org/project/wrapt,36930702,36930702,24,True,3,609.0,,-9.0
27,dill,uqfoundation/dill,dill,misc,https://github.com/uqfoundation/dill,https://github.com/uqfoundation/dill,,2013-06-28 16:42:27,2021-10-19 23:10:47,2021-10-16 22:26:04,127,136,221,1507,2021-06-13 17:15:27,dill-0.3.4,20.0,serialize all of python.,,,31,https://pypi.org/project/dill,11072198,11074756,22,True,3,853.0,245637.0,-8.0
28,cachetools,tkem/cachetools,cachetools,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14,2021-10-20 21:26:57,2021-10-11 17:57:41,117,15,181,1104,,,,Extensible memoizing collections and decorators.,,,7,https://pypi.org/project/cachetools,47502915,47502915,22,True,3,225.0,,-8.0
29,hydra,facebookresearch/hydra,hydra,config,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15,2021-10-28 01:37:34,2021-10-22 04:31:45,366,83,820,5006,2021-08-19 20:51:08,1.1.1,17.0,Hydra is a framework for elegantly configuring complex applications.,3.0,3.0,81,https://pypi.org/project/hydra,5063,5063,21,True,3,,,-3.0
30,better-exceptions,Qix-/better-exceptions,better-exceptions,debug,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04,2021-10-19 01:43:50,2021-10-19 01:43:50,185,24,41,4049,2018-01-16 16:25:41,0.2.1,2.0,"Pretty and useful exceptions in Python, automatically.",,,15,https://pypi.org/project/better-exceptions,29568,29568,20,True,3,99.0,,-2.0
31,fuzzyfinder,amjith/fuzzyfinder,fuzzyfinder,cli,https://github.com/amjith/fuzzyfinder,https://github.com/amjith/fuzzyfinder,BSD-3-Clause,2015-06-15 08:17:11,2018-08-27 04:03:27,2018-08-27 04:03:27,27,4,6,356,,,,Fuzzy Finder implemented in Python.,133.0,133.0,4,https://pypi.org/project/fuzzyfinder,44928,44928,18,False,3,44.0,,-2.0
32,klepto,uqfoundation/klepto,klepto,caching,https://github.com/uqfoundation/klepto,https://github.com/uqfoundation/klepto,,2013-08-14 22:04:27,2021-10-21 16:15:21,2021-10-21 16:15:20,23,46,47,198,2021-06-13 19:32:12,klepto-0.2.1,14.0,"persistent caching to memory, disk, or database.",,,2,https://pypi.org/project/klepto,51841,51846,16,True,3,388.0,473.0,-5.0
